order_id,date,store_id,product_id,unit_price,quantity,customer_id,channel
O102009,2025-07-09,RJ001,B200,125.01,1,C6276,marketplace
O100250,2025-06-05,RJ001,C100,141.1,3,C6688,online
O101233,2025-06-24,SP002,B200,127.98,2,C2391,MarketPlace
O102105,2025-07-11,RJ001,A100,40.81,3,C3790,in_store
O104490,2025-08-22,SP002,A100,36.27,1,C6728,In-Store
O101467,2025-06-29,SP002,C200,208.52,2,C1077,online
O102977,2025-07-27,RJ001,B200,118.62,2,C4673,marketplace
O101948,2025-07-08,SP002,C200,196.11,3,C9060,marketplace
O104268,2025-08-18,RJ001,B200,124.32,1,C7058,in_store
O100851,2025-06-16,SP002,C100,138.81,1,C3455,market_place
O104335,2025-08-19,MG001,C200,191.13,1,C1817,on-line
O103916,2025-08-12,RJ001,B100,79.91,1,C8846,In-Store
O104753,2025-08-26,SP002,A200,61.39,1,C8169,ONLINE
O103003,2025-07-27,MG001,B200,126.42,5,C7637,market_place
O104766,2025-08-26,RJ001,B100,74.78,1,C3217,MarketPlace
O103448,04/08/2025,MG001,A200,61.8,1,C1564,marketplace
O102871,2025-07-25,RJ001,B100,82.43,1,C7920,marketplace
O104941,2025-08-29,RJ001,B200,116.05,2,C2899,IN_STORE
O100874,2025-06-16,MG001,A100,40.75,1,C8585,store
O102960,2025-07-27,SP002,C100,1510.0,1,C7248,marketplace
O100085,2025/06/02,SP001,B200,120.67,1,C8651,store
O101926,2025-07-07,MG001,B100,77.61,1,C8891,In-Store
O104886,2025-08-28,MG001,C200,198.11,1,C8759,store
O101415,2025-06-28,SP002,B100,77.29,2,C5237,ONLINE
O100006,2025-06-01,SP001,A100,40.53,2,C2535,ONLINE
O102543,2025-07-19,RJ001,A200,61.89,4,C8114,IN_STORE
O101579,01/07/2025,MG001,C200,188.69,3,C2765,IN_STORE
O100772,2025-06-15,SP001,A200,59.93,4,,MarketPlace
O103848,2025-08-11,SP002,A100,40.01,1,C4120,MarketPlace
O103072,2025-07-29,RJ001,A200,61.15,1,C7909,market_place
O101835,2025-07-06,SP001,C200,1989.5,3,C4767,MarketPlace
O104965,2025-08-30,SP001,C200,205.15,1,C8063,in_store
O100264,2025-06-05,MG001,B100,78.74,3,C8988,on-line
O104478,2025-08-22,SP001,B200,119.33,1,C3051,IN_STORE
O102516,2025-07-19,SP001,C100,145.61,2,C3589,Online
O102577,2025-07-20,SP001,C200,206.62,2,C6250,ONLINE
O102049,2025-07-10,SP002,A200,64.22,2,C1355,In-Store
O104032,2025-08-14,MG001,B100,75.86,3,C5843,on-line
O102427,2025-07-17,SP002,B100,75.5,1,C2212,ONLINE
O101752,2025-07-05,SP001,A200,61.15,1,C9399,MarketPlace
O102800,2025-07-24,SP001,C200,189.49,1,C9779,online
O103129,2025-07-30,MG001,C200,207.4,1,C7051,Online
O100692,2025-06-13,RJ001,A200,61.99,3,C1430,IN_STORE
O102293,2025-07-14,MG001,B100,83.07,3,C9740,online
O101824,2025-07-06,SP001,B100,78.28,2,C7670,online
O103962,2025-08-13,RJ001,B100,87.34,2,C3361,In-Store
O101482,2025-06-29,RJ001,B100,78.94,5,C8469,store
O102226,2025-07-13,RJ001,C100,146.28,2,C9154,market_place
O105066,2025-08-31,RJ001,B100,74.5,4,C2213,MarketPlace
O101191,2025/06/23,SP002,A100,40.41,4,C3248,ONLINE
O100570,2025-06-11,SP001,B200,122.07,6,C1857,in_store
O102119,2025-07-11,MG001,B200,116.01,2,C3572,MarketPlace
O100052,2025-06-01,RJ001,B100,86.49,1,C3591,store
O101848,2025-07-06,SP002,A200,64.27,1,C6833,online
O100589,2025-06-11,RJ001,C200,194.26,4,C3147,In-Store
O100007,2025-06-01,SP001,A200,66.55,1,C9279,Online
O104626,2025-08-24,SP001,A100,37.48,4,C4451,marketplace
O102013,2025-07-09,MG001,A200,58.83,1,,online
O102718,2025-07-22,MG001,A100,37.49,1,C2616,marketplace
O104681,2025-08-24,MG001,B200,131.67,1,C7750,market_place
O101237,2025-06-24,SP002,B200,116.48,2,C3141,MarketPlace
O103240,2025-08-01,RJ001,B100,74.54,1,C7666,in_store
O103800,2025-08-10,MG001,C100,146.29,4,C3087,store
O100590,2025-06-11,RJ001,C100,155.51,1,C3527,IN_STORE
O100436,2025-06-08,RJ001,A100,42.42,3,C9807,online
O100186,2025-06-04,SP001,A100,40.93,1,C6085,online
O102288,2025-07-14,MG001,C200,189.63,2,C2735,on-line
O101654,2025-07-03,SP002,A200,59.22,2,C4492,MarketPlace
O103874,2025-08-11,MG001,B100,79.28,3,C5399,marketplace
O102370,2025-07-16,SP002,B200,114.99,2,C9399,In-Store
O104680,2025-08-24,MG001,C200,206.13,2,C8925,Online
O102056,2025-07-10,RJ001,A100,40.23,3,C7550,market_place
O104935,2025-08-29,RJ001,C200,212.16,4,C1200,store
O104465,2025-08-21,MG001,A200,57.17,1,C2194,in_store
O100344,2025-06-07,SP002,C100,150.66,3,C9167,IN_STORE
O104902,2025-08-28,MG001,A200,63.74,1,C5936,online
O100816,2025-06-15,RJ001,A100,40.48,2,C5888,on-line
O102264,2025-07-14,SP001,B200,119.88,1,C9579,marketplace
O103727,2025-08-09,RJ001,A200,57.9,3,C1161,In-Store
O104427,2025-08-21,SP002,A100,41.33,2,C2194,MarketPlace
O103925,2025-08-12,MG001,A200,60.72,1,C5699,in_store
O103060,2025-07-29,SP001,A100,42.44,1,C2934,Online
O101256,2025-06-24,RJ001,A100,40.17,1,C2669,IN_STORE
O102578,2025-07-20,SP001,B100,83.24,4,C9250,in_store
O104928,2025-08-29,SP002,B200,1282.1000000000001,4,C5668,online
O101882,2025-07-06,MG001,C100,147.3,4,C1781,MarketPlace
O102283,2025-07-14,RJ001,B100,81.4,1,C5641,on-line
O102976,2025-07-27,RJ001,A100,38.55,1,C6599,MarketPlace
O102611,2025-07-20,RJ001,A200,58.6,2,C2915,Online
O102172,2025-07-12,RJ001,B100,80.47,2,C1893,market_place
O100789,2025-06-15,SP002,C200,198.26,1,C9011,on-line
O101568,01/07/2025,RJ001,C200,198.09,1,C6952,market_place
O100712,2025-06-14,SP001,C100,150.37,2,C3526,market_place
O101474,2025-06-29,SP002,C100,152.74,1,C7112,on-line
O103798,2025/08/10,MG001,B200,112.41,3,C5354,marketplace
O104856,2025-08-28,SP002,C200,198.94,1,C3916,store
O103746,2025-08-09,MG001,C100,141.17,3,C5519,store
O102051,2025-07-10,SP002,C100,136.62,1,C3534,market_place
O100639,2025-06-12,MG001,C100,164.64,1,C6447,market_place
O101741,2025-07-04,MG001,A200,58.05,3,C2263,online
O102164,2025-07-12,RJ001,C100,148.43,2,C8399,on-line
O101410,2025-06-28,SP002,B100,80.54,2,C8605,In-Store
O100866,2025-06-16,RJ001,A200,58.81,3,C7887,online
O103182,2025/07/31,RJ001,A100,43.3,2,C8615,in_store
O101030,2025-06-20,SP002,C100,144.24,3,C6890,on-line
O102033,2025-07-10,SP001,C200,203.98,2,C6864,on-line
O100986,2025-06-19,RJ001,C200,212.78,3,C6188,store
O103958,2025-08-13,SP002,B100,77.3,3,C4330,online
O103228,2025-08-01,SP002,A100,41.45,2,C7489,ONLINE
O104621,2025/08/24,SP001,B200,123.9,1,C1791,store
O100783,2025-06-15,SP001,B200,121.4,1,C3837,IN_STORE
O104996,2025-08-30,RJ001,C100,161.55,2,C8792,In-Store
O103430,2025-08-04,RJ001,A200,51.01,1,C1731,market_place
O100181,2025-06-03,MG001,B200,112.98,3,C8244,In-Store
O100780,2025-06-15,SP001,C200,185.08,6,,ONLINE
O103092,2025-07-30,SP001,A200,61.59,3,C2380,In-Store
O103648,2025-08-08,RJ001,B100,80.63,1,C7407,in_store
O104280,2025-08-18,MG001,C100,133.54,1,C7628,marketplace
O102115,2025-07-11,MG001,A100,39.94,1,C4258,ONLINE
O104927,2025-08-29,SP002,B200,112.35,2,C3947,marketplace
O100754,2025-06-14,MG001,A200,61.33,3,C9341,ONLINE
O102001,2025-07-09,RJ001,A100,40.76,2,C9289,marketplace
O101606,2025-07-02,SP002,B100,73.27,1,C5695,ONLINE
O102883,2025-07-25,MG001,C200,212.54,1,C3131,marketplace
O101175,2025-06-22,MG001,C100,158.77,1,C1225,on-line
O100504,2025-06-09,MG001,A200,64.05,2,C7566,marketplace
O101897,2025-07-07,SP002,A200,56.98,2,C6527,market_place
O101462,2025-06-29,SP001,A200,55.04,1,C7704,in_store
O103950,2025-08-13,SP002,C100,147.19,2,C6463,marketplace
O103657,2025-08-08,RJ001,A200,58.01,1,C4573,on-line
O104866,2025-08-28,SP002,A200,58.69,2,C4451,market_place
O102644,2025-07-21,SP001,C200,198.43,3,C7809,store
O103186,2025-07-31,RJ001,B100,80.35,1,C2663,marketplace
O100464,2025-06-09,SP001,C100,162.5,2,C2786,MarketPlace
O104817,2025-08-27,RJ001,C100,153.2,2,C1549,IN_STORE
O102783,2025-07-23,MG001,B100,81.2,2,C6755,in_store
O101266,2025-06-25,SP001,A100,39.13,3,C8096,ONLINE
O102003,2025-07-09,RJ001,A100,43.07,1,C6965,market_place
O102182,2025-07-12,MG001,C200,200.52,3,C3024,MarketPlace
O100291,2025-06-06,SP001,C200,216.27,1,C9042,on-line
O101899,2025-07-07,SP002,A100,38.1,2,C3654,ONLINE
O100079,2025-06-01,MG001,A200,53.11,2,C8953,In-Store
O102275,2025-07-14,SP002,A200,54.61,1,C5695,ONLINE
O103170,2025-07-31,SP002,A200,592.2,1,C2468,store
O105067,2025-08-31,RJ001,B200,115.08,1,C9053,MarketPlace
O104304,2025-08-19,SP002,C100,155.16,1,C8970,IN_STORE
O102528,2025-07-19,SP002,A200,59.28,6,C7119,store
O102088,2025-07-11,SP002,C100,144.21,1,C1396,MarketPlace
O103277,02/08/2025,SP002,B100,78.92,2,C8887,in_store
O100195,2025-06-04,SP001,A200,58.74,1,C9486,marketplace
O104567,2025-08-23,SP002,B100,80.87,2,C1418,ONLINE
O104952,2025-08-29,MG001,B200,117.88,3,C7014,in_store
O102854,2025-07-25,SP002,C200,202.06,2,C5550,ONLINE
O100432,2025-06-08,RJ001,C200,205.45,1,C5951,in_store
O104354,2025-08-20,SP001,C100,150.27,2,C6132,IN_STORE
O103006,2025-07-28,SP001,C200,221.68,3,C7471,MarketPlace
O104273,2025-08-18,MG001,C100,136.38,1,C9087,marketplace
O103842,2025-08-11,SP002,B100,87.66,2,C6920,store
O100784,2025/06/15,SP001,B200,112.92,4,C6608,market_place
O103065,2025-07-29,SP002,B100,77.79,2,,ONLINE
O101172,2025-06-22,MG001,C100,149.84,2,C6986,IN_STORE
O104245,2025-08-18,SP002,A100,43.7,1,C4541,marketplace
O103442,2025-08-04,RJ001,A200,56.81,4,C2646,Online
O105028,2025-08-31,SP002,B200,116.97,4,C7850,marketplace
O100683,2025-06-13,RJ001,C200,202.42,1,C4279,IN_STORE
O101141,2025-06-22,SP002,C200,205.27,6,C1017,online
O101371,2025-06-27,SP001,A100,40.42,1,C3832,In-Store
O102555,19/07/2025,RJ001,A100,39.85,1,C5994,in_store
O104739,2025-08-26,SP001,C100,163.11,4,C9575,in_store
O104591,2025-08-23,MG001,C100,149.57,3,C7678,Online
O103653,2025-08-08,RJ001,C100,156.51,2,C5981,Online
O104535,2025-08-22,MG001,C200,200.32,3,C1202,marketplace
O101510,2025-06-30,SP002,B100,68.94,4,C1645,online
O102127,2025-07-12,SP001,A100,40.78,3,C7262,MarketPlace
O104238,2025-08-18,SP001,B100,82.24,4,C8908,store
O100882,2025-06-17,SP001,A200,61.04,2,C2653,online
O105068,2025-08-31,RJ001,A200,56.0,4,C6610,store
O104033,2025-08-14,MG001,A200,58.92,3,C5589,Online
O102706,2025-07-22,RJ001,A100,40.06,2,C1709,In-Store
O102931,2025-07-26,RJ001,A200,57.71,2,C9049,in_store
O100256,2025-06-05,RJ001,B200,119.87,3,C9548,online
O104897,2025-08-28,MG001,A200,57.68,1,C6458,marketplace
O103704,2025-08-09,SP002,C100,144.35,1,C2622,on-line
O102894,2025-07-26,SP001,A100,41.39,1,C8027,in_store
O105012,2025-08-30,MG001,A200,61.21,1,C9807,in_store
O101934,2025-07-08,SP001,B200,109.55,1,C1149,In-Store
O105081,2025-08-31,MG001,B200,114.14,1,C4734,IN_STORE
O102999,2025/07/27,MG001,C200,183.03,1,C8107,on-line
O102184,2025-07-12,MG001,C200,193.19,2,C2397,store
O104075,2025-08-15,MG001,B100,80.89,1,C3695,In-Store
O105036,2025-08-31,SP002,A100,39.25,1,C7378,marketplace
O102872,2025-07-25,MG001,A100,41.89,7,C5275,ONLINE
O105090,2025-08-31,MG001,B200,128.46,1,C3770,MarketPlace
O102215,2025-07-13,SP002,A100,39.47,2,C2063,store
O101574,2025-07-01,RJ001,A100,39.78,1,C9067,on-line
O103528,2025-08-06,SP002,B200,119.85,2,C7113,marketplace
O100952,2025-06-18,MG001,B200,121.08,1,C7112,online
O103155,2025-07-31,SP001,C200,194.19,2,C2395,marketplace
O102560,2025-07-19,MG001,B100,82.14,3,C8607,marketplace
O100430,2025-06-08,RJ001,B200,115.37,1,C6374,ONLINE
O101047,2025-06-20,MG001,B100,77.85,3,C2599,store
O100962,2025-06-19,SP001,A100,41.92,3,C4463,online
O104463,2025-08-21,MG001,A200,61.01,4,C9963,Online
O100724,2025-06-14,SP002,B200,124.04,1,C6573,ONLINE
O101800,2025-07-05,MG001,A200,54.96,1,C1086,In-Store
O103413,2025-08-04,SP001,B200,127.27,1,C1640,In-Store
O100350,2025-06-07,SP002,C200,211.42,3,C6091,on-line
O104114,2025-08-16,SP002,A200,60.45,1,C3038,In-Store
O102028,2025-07-10,SP001,C200,202.24,3,C9710,ONLINE
O102972,2025/07/27,SP002,B200,124.65,1,C7931,In-Store
O100653,2025-06-13,SP001,B200,116.0,1,C8204,MarketPlace
O102477,2025-07-18,SP002,B100,75.88,5,C8474,online
O100920,2025-06-17,MG001,B100,76.33,1,C6892,IN_STORE
O100381,2025-06-07,MG001,C200,199.56,2,C6383,on-line
O104527,2025-08-22,MG001,B100,73.65,1,C7247,Online
O102640,2025-07-21,SP001,B100,78.26,1,C7108,in_store
O104778,2025-08-26,MG001,A200,58.78,1,C5656,IN_STORE
O101693,2025-07-03,MG001,A100,39.78,2,C2143,In-Store
O104625,2025-08-24,SP001,B100,77.58,4,C3346,on-line
O100537,2025-06-10,RJ001,A200,60.56,3,C7560,in_store
O104090,2025-08-16,SP001,B200,111.28,1,C9947,marketplace
O102188,2025-07-12,MG001,A100,40.91,4,C6491,ONLINE
O103292,2025-08-02,SP002,B100,73.01,3,C8794,Online
O104795,2025-08-27,SP001,A200,59.98,1,,marketplace
O103749,2025-08-09,MG001,B100,78.77,4,C6123,in_store
O103025,2025-07-28,RJ001,A200,55.43,1,C1994,marketplace
O100896,2025-06-17,SP002,C100,151.57,3,C1768,IN_STORE
O103864,2025-08-11,RJ001,B200,114.81,1,C9723,MarketPlace
O101877,2025-07-06,MG001,C200,178.39,2,C8749,ONLINE
O101859,2025-07-06,RJ001,C100,152.27,2,C7450,In-Store
O100627,2025-06-12,RJ001,C200,184.83,1,C5772,Online
O100415,2025-06-08,SP002,C100,160.39,2,C3153,store
O101293,2025-06-25,RJ001,C200,207.64,2,C6878,marketplace
O104030,2025/08/14,MG001,B100,73.03,2,C2428,MarketPlace
O102436,2025-07-17,RJ001,B200,111.12,1,C5243,MarketPlace
O104346,2025-08-20,SP001,A200,62.51,2,C8140,marketplace
O100955,2025-06-18,MG001,C200,200.95,1,C1519,online
O104235,2025-08-18,SP001,C200,209.34,2,C3004,IN_STORE
O101125,2025-06-22,SP001,A200,63.11,3,C4470,In-Store
O101957,2025-07-08,SP002,B200,113.32,1,,In-Store
O103164,2025-07-31,SP002,B200,124.18,2,C6569,on-line
O101907,2025-07-07,SP002,C200,197.68,3,C5122,ONLINE
O100909,17/06/2025,RJ001,C200,187.51,1,C1844,Online
O103265,2025-08-02,SP001,C100,146.72,3,C5831,online
O100418,2025-06-08,SP002,A200,53.2,1,C9837,Online
O104901,2025-08-28,MG001,A100,0.0,4,C3416,market_place
O104720,2025-08-25,RJ001,B100,82.49,2,C9394,store
O103687,2025-08-09,SP001,C100,144.14,3,C9830,marketplace
O104283,2025-08-18,MG001,B200,119.91,1,C3802,on-line
O101856,2025-07-06,RJ001,B200,111.35,2,C3101,ONLINE
O100254,2025-06-05,RJ001,A100,41.19,1,C6934,IN_STORE
O104880,2025-08-28,RJ001,A200,59.04,1,C8790,In-Store
O104547,2025-08-23,SP001,C100,154.1,2,C1812,marketplace
O100801,2025-06-15,SP002,A200,60.76,1,C9700,ONLINE
O100207,2025-06-04,RJ001,C200,186.18,1,C4841,In-Store
O101086,21/06/2025,RJ001,B200,111.11,4,C9056,MarketPlace
O100048,2025-06-01,RJ001,C100,143.68,1,C1188,In-Store
O102825,2025-07-24,MG001,C200,204.42,1,C5201,Online
O102496,2025-07-18,MG001,C200,208.01,2,C4377,online
O100960,2025-06-19,SP001,B200,113.52,1,C6427,in_store
O102746,2025-07-23,SP002,C200,199.63,2,C5472,marketplace
O100903,2025-06-17,RJ001,B200,115.48,3,C7761,online
O102310,2025-07-15,SP002,B100,75.24,1,C8552,MarketPlace
O102097,2025-07-11,RJ001,C200,215.78,1,C5999,Online
O104128,2025-08-16,RJ001,A200,60.88,2,C7396,market_place
O102256,2025-07-14,SP001,B200,117.39,3,C9143,on-line
O102054,2025-07-10,RJ001,B100,77.82,2,C5093,store
O100339,2025-06-07,SP001,B200,108.93,1,C6153,Online
O103521,06/08/2025,SP001,B100,81.53,4,C5640,store
O104006,2025-08-14,SP002,C100,139.55,1,C1748,store
O103881,2025-08-11,MG001,C100,155.1,2,C1022,Online
O104302,2025-08-19,SP002,A100,40.19,1,C6499,in_store
O104566,2025-08-23,SP002,A200,61.05,1,C1730,store
O100736,2025-06-14,RJ001,C100,149.03,1,C9171,In-Store
O100378,2025-06-07,MG001,C200,212.07,5,C2225,online
O103445,2025-08-04,MG001,A200,61.07,2,C1183,on-line
O104909,2025-08-29,SP001,C100,138.1,4,C7456,market_place
O101457,2025-06-29,SP001,C200,206.25,2,C2166,marketplace
O104557,2025-08-23,SP002,B200,125.87,1,C9372,online
O101676,2025-07-03,MG001,B100,86.67,3,C7113,market_place
O104815,2025-08-27,RJ001,B100,74.53,1,C7043,on-line
O100738,2025-06-14,RJ001,A100,41.2,2,C9281,In-Store
O101102,2025-06-21,MG001,A200,58.6,1,,MarketPlace
O104632,2025-08-24,SP002,A200,58.76,1,C5726,ONLINE
O102494,2025-07-18,MG001,A200,59.43,4,C5648,ONLINE
O104893,2025-08-28,MG001,C100,164.62,2,C3687,online
O101998,2025-07-09,SP002,A100,41.09,1,C3539,MarketPlace
O102443,2025-07-17,MG001,B200,120.42,1,C1060,marketplace
O104286,2025-08-18,MG001,C200,184.77,1,C2544,ONLINE
O102876,2025-07-25,MG001,C200,184.68,2,C1853,Online
O102688,2025-07-22,SP001,A200,56.03,2,C4622,MarketPlace
O102499,2025/07/19,SP001,A200,54.85,1,C1616,on-line
O104357,2025-08-20,SP001,B200,106.77,2,C7721,IN_STORE
O100021,2025-06-01,SP002,C100,156.25,3,C2139,Online
O104999,2025-08-30,RJ001,B200,127.52,3,C8568,online
O101651,2025-07-03,SP002,C100,155.38,1,C2572,ONLINE
O104904,2025-08-29,SP001,A200,58.63,3,C8152,Online
O101869,2025-07-06,MG001,A200,57.7,4,C7945,In-Store
O100503,2025-06-09,MG001,B100,82.75,2,C3972,online
O101353,2025-06-26,RJ001,B100,76.6,4,C8715,IN_STORE
O100520,2025-06-10,SP001,A100,40.44,2,C7475,on-line
O100814,2025-06-15,RJ001,A100,37.4,3,C9116,store
O104205,2025/08/17,RJ001,A100,37.77,1,C8418,on-line
O103598,2025-08-07,RJ001,C200,198.17,1,C2645,MarketPlace
O102239,2025-07-13,MG001,B100,79.43,2,C1477,In-Store
O103626,2025-08-08,SP001,B100,0.0,4,C9775,Online
O104570,2025-08-23,SP002,C100,156.69,3,C6636,MarketPlace
O101087,2025-06-21,RJ001,B200,118.11,1,C8272,marketplace
O100422,2025-06-08,SP002,A100,41.37,3,C2233,in_store
O103149,2025-07-31,SP001,B200,117.96,2,C7478,ONLINE
O100981,2025-06-19,SP002,B200,115.49,1,C7227,online
O104008,2025-08-14,SP002,B100,75.01,4,C6843,Online
O103193,2025-07-31,MG001,A100,38.43,1,C8612,online
O102616,2025-07-20,MG001,A200,56.9,3,C8347,in_store
O100153,2025-06-03,RJ001,A200,57.65,2,C8541,ONLINE
O104322,2025-08-19,RJ001,A100,39.66,1,C9520,MarketPlace
O103703,2025-08-09,SP002,B100,73.25,1,,market_place
O102401,2025-07-16,MG001,B100,79.29,1,C7258,store
O105040,2025-08-31,SP002,B200,115.77,4,C4273,market_place
O104460,2025-08-21,MG001,C200,207.69,2,C1528,Online
O102788,2025-07-24,SP001,A200,59.99,1,C9821,Online
O104202,2025-08-17,RJ001,B100,78.27,2,C4229,Online
O101027,2025-06-20,SP002,A100,40.36,5,C8851,IN_STORE
O101652,2025-07-03,SP002,A200,60.17,4,C9736,MarketPlace
O104683,2025-08-25,SP001,B100,80.4,1,C9314,store
O104423,2025-08-21,SP001,B100,75.51,1,C4876,ONLINE
O102137,2025-07-12,SP001,B100,75.46,1,C9732,ONLINE
O101678,2025-07-03,MG001,A100,38.72,4,C1082,Online
O100282,2025-06-06,SP001,C200,198.53,3,C4138,on-line
O101084,2025-06-21,RJ001,A200,62.04,1,C7290,ONLINE
O103919,2025-08-12,RJ001,C200,206.15,3,C3016,market_place
O102849,2025-07-25,SP002,B100,84.44,3,C7690,In-Store
O103472,2025-08-05,SP002,B200,123.28,1,C9185,in_store
O104371,2025-08-20,RJ001,A100,36.68,4,C9369,Online
O103818,2025-08-10,MG001,C100,148.12,4,C4091,Online
O103421,2025-08-04,SP002,C200,206.83,2,C2565,market_place
O101999,2025-07-09,SP002,B200,113.89,3,C5314,in_store
O104689,2025-08-25,SP001,B100,80.33,2,C4587,IN_STORE
O101507,2025-06-30,SP002,B200,120.73,1,C4272,online
O104993,2025-08-30,RJ001,A200,59.13,2,C5715,ONLINE
O105024,2025-08-31,SP001,B200,118.59,1,C3910,on-line
O104561,2025-08-23,SP002,C200,206.0,1,C5638,IN_STORE
O103077,2025-07-29,RJ001,A100,40.71,4,C9476,marketplace
O105043,2025-08-31,SP002,C100,146.57,5,C8523,store
O100668,2025-06-13,SP002,B100,82.08,1,C3621,MarketPlace
O103309,2025-08-02,RJ001,A100,43.93,3,C4262,ONLINE
O100626,2025-06-12,SP002,C200,199.07,2,C4963,market_place
O101219,2025-06-24,SP001,B100,84.08,1,C5979,market_place
O102736,2025-07-23,SP001,A200,56.63,4,C9055,ONLINE
O100179,2025-06-03,MG001,B100,79.22,2,C4443,IN_STORE
O102110,2025-07-11,RJ001,C200,181.0,1,C6901,MarketPlace
O100679,2025-06-13,RJ001,C200,193.67,2,C9176,ONLINE
O100240,2025-06-05,SP002,C100,147.41,4,C8619,on-line
O104953,2025-08-29,MG001,A100,39.64,2,C7050,marketplace
O103352,2025-08-03,SP002,B200,123.46,5,C5473,in_store
O100098,2025-06-02,SP002,A100,38.78,1,C5345,store
O102570,2025-07-20,SP001,B100,79.91,2,C1669,store
O101354,2025/06/26,RJ001,B200,122.53,1,C5341,marketplace
O103024,2025-07-28,SP002,B200,116.15,1,C8993,marketplace
O101930,2025-07-07,MG001,B100,77.72,2,C1001,online
O100717,2025-06-14,SP001,C100,150.01,1,C1496,market_place
O100982,2025-06-19,SP002,A100,41.58,2,C5839,MarketPlace
O104377,2025-08-20,RJ001,C200,205.65,3,C8945,on-line
O100248,2025-06-05,RJ001,A100,38.31,2,C5941,marketplace
O100853,2025-06-16,SP002,B200,122.23,4,C4365,ONLINE
O102506,2025-07-19,SP001,C100,146.19,2,C8605,on-line
O103273,2025-08-02,SP001,C100,145.16,4,C2769,on-line
O103481,2025-08-05,SP002,B200,116.53,4,C4808,MarketPlace
O103331,2025-08-02,MG001,A200,61.88,1,C2333,market_place
O101769,2025-07-05,SP002,C100,154.26,2,C3906,ONLINE
O101928,2025-07-07,MG001,B200,118.75,1,C6992,in_store
O101036,2025-06-20,RJ001,A100,39.45,1,C5239,on-line
O101181,2025-06-23,SP001,C100,159.07,3,C3501,marketplace
O101646,2025-07-03,SP001,B100,86.91,4,C5633,market_place
O102002,2025-07-09,RJ001,B200,114.73,1,C4039,marketplace
O101966,2025-07-08,RJ001,B200,119.05,3,C2539,marketplace
O102517,2025-07-19,SP001,A100,41.45,3,C9436,IN_STORE
O101421,2025-06-28,SP002,C200,205.5,1,C9409,store
O102292,2025-07-14,MG001,C100,146.17,1,C6119,IN_STORE
O100629,2025-06-12,RJ001,A200,59.14,1,C7825,MarketPlace
O100745,2025-06-14,RJ001,B100,77.91,2,C6992,marketplace
O102077,2025-07-11,SP001,A100,36.42,3,C9221,IN_STORE
O101289,2025-06-25,SP002,C100,149.03,1,C1916,MarketPlace
O102187,2025-07-12,MG001,B200,115.37,1,C7235,market_place
O104634,2025-08-24,SP002,A200,57.8,1,C5565,marketplace
O103276,2025-08-02,SP002,C200,185.29,5,C5198,market_place
O103279,2025-08-02,SP002,A200,63.57,1,C3255,Online
O104786,2025-08-26,MG001,C100,150.08,5,C3075,Online
O104851,2025-08-28,SP001,C200,195.8,3,C8542,store
O104197,2025-08-17,SP002,B200,126.69,3,C4476,in_store
O102541,2025-07-19,RJ001,B200,118.54,1,C1237,store
O100102,2025-06-02,SP002,A200,575.9000000000001,4,C9883,on-line
O101594,2025-07-02,SP001,B100,78.44,1,C4560,MarketPlace
O104615,2025-08-24,SP001,A100,35.84,3,C1127,Online
O104442,2025-08-21,RJ001,B200,124.14,2,C4399,Online
O104282,2025-08-18,MG001,A200,62.48,1,C5395,marketplace
O104789,2025-08-27,SP001,C200,195.2,3,C8756,marketplace
O102649,2025-07-21,SP001,B200,114.2,1,C6495,MarketPlace
O102435,2025-07-17,RJ001,B200,130.38,2,C2740,online
O103083,2025-07-29,MG001,B100,76.07,4,C7586,In-Store
O100171,2025-06-03,MG001,C200,211.81,1,C5920,online
O104668,2025-08-24,RJ001,C200,211.94,4,C8933,store
O100412,2025-06-08,SP002,C100,158.77,1,C3240,IN_STORE
O100807,2025-06-15,RJ001,B200,118.31,3,C8793,marketplace
O102944,2025/07/26,MG001,C200,218.78,5,C5469,MarketPlace
O103477,2025-08-05,SP002,C200,202.66,4,C3177,market_place
O101589,2025-07-02,SP001,C100,158.0,4,C5067,MarketPlace
O104436,2025-08-21,RJ001,A100,41.07,4,C1397,marketplace
O101902,2025-07-07,SP002,C200,214.59,1,C7479,In-Store
O102161,2025-07-12,RJ001,C200,193.86,3,C7457,IN_STORE
O102410,2025-07-17,SP001,C100,137.77,3,C3947,In-Store
O101225,2025-06-24,SP001,C100,148.32,2,C1157,store
O102219,2025-07-13,SP002,C100,140.57,3,C4425,online
O100446,2025-06-08,MG001,C200,181.4,3,C1992,In-Store
O101143,2025-06-22,SP002,A200,57.21,2,C4705,MarketPlace
O100236,2025-06-05,SP001,C200,193.8,1,C1508,Online
O103169,2025-07-31,SP002,A200,55.71,1,C3359,store
O100691,2025-06-13,RJ001,A100,42.27,2,C3275,on-line
O102274,2025-07-14,SP002,C200,197.8,4,C6257,online
O103593,2025-08-07,SP002,A100,42.39,4,C6333,marketplace
O101342,2025-06-26,RJ001,B100,68.64,3,C4112,ONLINE
O100382,2025-06-07,MG001,C200,2042.7,2,C7226,marketplace
O102472,2025-07-18,SP002,A100,39.28,3,C3319,ONLINE
O101954,2025-07-08,SP002,A200,60.43,5,C3468,online
O102985,2025-07-27,RJ001,C100,0.0,1,C2253,Online
O100525,2025-06-10,SP002,B200,128.05,1,C8055,market_place
